Código Promo;Propietario;Provincia;Localidad;Calle;Número;Cp;Id_Inmueble;Referencia;Tipo;PrecioVentaPúblico;PrecioAlquiler;
"00321000";"SAREB";"Tarragona";"Roquetes";"CHURRUCA";"1";"43520";"52021";"2001##00321000";"Piso";"76600";"0";
"00320951";"SAREB";"Barcelona";"Santa";"MONTURIOL";"7";"8923";"54497";"2001##00320951";"Piso";"69400";"0";
"00320978";"SAREB";"Tarragona";"Amposta";"TOLEDO";"16";"43870";"53849";"2001##00320978";"Piso";"55700";"0";
"00320949";"SAREB";"Barcelona";"Santa";"MAS MARI";"70";"8923";"52690";"2001##00320949";"Piso";"76900";"0";
"00317711";"SAREB";"Barcelona";"Terrassa";"CIUDAD DE PAMIERS";"27";"8222";"53219";"2001##00317711";"Piso";"86000";"0";
"00317702";"SAREB";"Barcelona";"La";"COSTA BRAVA";"109";"8430";"50283";"2001##00317702";"Piso";"69800";"0";
"00317712";"SAREB";"Barcelona";"Vic";"CENTELLES";"3";"8500";"55215";"2001##00317712";"Piso";"62400";"0";
"00329625";"SAREB";"Baleares";"Santa";"GV PUIG DE GALATZO";"14";"7183";"62133";"2001##00329625";"Local";"134400";"0";
"00328964";"SAREB";"Baleares";"Santa";"GV PUIG DE GALATZO";"14";"7183";"62861";"2001##00328964";"Local";"137900";"0";
"00300447";"SAREB";"Córdoba";"Cordoba";"IMPRENTA DE LA ALBORADA";"223";"14014";"47935";"2001##00300447";"Nave";"192300";"0";
"00316459";"SAREB";"Tarragona";"Sant";"MONTSERRAT";"29";"43713";"99007";"2001##00316459";"Chalet";"162400";"0";
"00316582";"SAREB";"Barcelona";"Moia";"MAJOR";"6";"8180";"98115";"2001##00316582";"Casa";"123700";"0";
"00329232";"SAREB";"Barcelona";"Terrassa";"Mura";"2";"8227";"103359";"2001##00329232";"Piso";"170300";"0";
"00301595";"SAREB";"Burgos";"Briviesca";"Santa Casilda";"13";"9240";"89185";"2001##00301595";"Local";"63800";"0";
"00300894";"SAREB";"Lleida";"Lleida";"CORREGIDOR ESCOFET";"62";"25005";"94885";"2001##00300894";"Local";"64600";"0";
"00300895";"SAREB";"Lleida";"Lleida";"CORREGIDOR ESCOFET";"62";"25005";"94886";"2001##00300895";"Local";"64600";"0";
"00334850";"SAREB";"Murcia";"Murcia";"JARDIN";"2";"30579";"64027";"2001##00334850";"Garaje";"10400";"0";
"00300891";"SAREB";"Lleida";"Lleida";"CORREGIDOR ESCOFET";"64";"25005";"94883";"2001##00300891";"Local";"149200";"0";
"00321942";"SAREB";"Tarragona";"La";"SANT PAU";"26";"43762";"119243";"2001##00321942";"Piso";"105400";"0";
"00341818";"SAREB";"Tarragona";"L'Albiol";"CL DRAGO";"90";"43479";"115115";"2001##00341818";"Chalet";"206000";"0";
"00321191";"SAREB";"Barcelona";"Badalona";"PAU PIFERRER";"114";"8914";"55415";"2001##00321191";"Piso";"74900";"0";
"00321128";"SAREB";"Barcelona";"Vic";"DE LA GENERALITAT";"44";"8500";"51286";"2001##00321128";"Piso";"76000";"0";
"00321124";"SAREB";"Barcelona";"L'Hospitalet";"ISABEL LA CATOLICA";"95";"8906";"55206";"2001##00321124";"Piso";"71100";"0";
"00341819";"SAREB";"Tarragona";"L'Albiol";"CL DRAGO";"90";"43479";"115116";"2001##00341819";"Chalet";"210900";"0";
"00341817";"SAREB";"Tarragona";"L'Albiol";"CL DRAGO";"90";"43479";"115084";"2001##00341817";"Chalet";"205700";"0";
"00317996";"SAREB";"Barcelona";"Santa";"NURIA";"25";"8923";"51891";"2001##00317996";"Piso";"80500";"0";
"00337221";"SAREB";"Zaragoza";"Zaragoza";"Boggiero 55, 2ºA exterior";"?";"50003";"107950";"2001##00337221";"Piso";"61200";"0";
"00300139";"SAREB";"Zaragoza";"Cuarte";"San Antonio";"1";"50410";"47966";"2001##00300139";"Piso";"111600";"0";
"00316532";"SAREB";"Barcelona";"Olerdola";"SANT BOI DE LLOBREGAT";"229";"8734";"50280";"2001##00316532";"Casa";"168700";"0";
"00321063";"SAREB";"Valencia";"Lliria";"PARE JOFRE";"4";"46160";"52227";"2001##00321063";"Casa";"78900";"0";
"00321178";"SAREB";"Barcelona";"Sant";"MAS D&amp;apos;EN SERRA";"7";"8810";"56652";"2001##00321178";"Piso";"82400";"0";
"00322138";"SAREB";"Barcelona";"Santa";"BEETHOVEN";"24";"8923";"97835";"2001##00322138";"Piso";"84200";"0";
"00317719";"SAREB";"Madrid";"Madrid";"VALLE DEL ORO";"19";"28019";"75670";"2001##00317719";"Piso";"93300";"0";
"00331714";"SAREB";"Valencia";"Benifayo";"SANTA ANA";"s/n";"46450";"61388";"2001##00331714";"Local";"164700";"0";
"00321269";"SAREB";"Girona";"Olot";"ALBA ROSA";"1";"17800";"55011";"2001##00321269";"Piso";"84000";"0";
"00336746";"SAREB";"Lleida";"Tarrega";"AV. GENERALITAT";"23";"25124";"119525";"2001##00336746";"Piso";"117500";"0";
"00330739";"SAREB";"Barcelona";"La";"calaf";"1211";"8789";"61380";"2001##00330739";"Chalet";"107900";"0";
"00339714";"SAREB";"Córdoba";"Cordoba";"AV DE LA LIBERTAD";"?";"14006";"100667";"2001##00339714";"Garaje";"23300";"0";
"00330373";"SAREB";"Baleares";"Andraitx";"ANDALUCIA";"15";"7150";"61378";"2001##00330373";"Piso";"149500";"0";
"00329986";"SAREB";"Barcelona";"Igualada";"Sant Antoni de Baix";"39";"8703";"90524";"2001##00329986";"Piso";"94400";"0";
"00322336";"SAREB";"Tarragona";"Tarragona";"CATALUNYA";"24";"43002";"53836";"2001##00322336";"Piso";"106400";"0";
"00322578";"SAREB";"Barcelona";"Santa";"BEETHOVEN";"15";"8923";"56228";"2001##00322578";"Piso";"89300";"0";
"00321997";"SAREB";"Barcelona";"Canet";"SANTA LUCIA";"9";"8360";"54377";"2001##00321997";"Piso";"88200";"0";
"00332432";"SAREB";"Murcia";"Puerto";"PUERTO RICO";"S/N";"30890";"61090";"2001##00332432";"Piso";"75900";"0";
"00317824";"SAREB";"Murcia";"Totana";"TAMBOJAR";"9";"30850";"88745";"2001##00317824";"Piso";"80400";"0";
"00329869";"SAREB";"Girona";"Salt";"Angel Guimera";"146";"17190";"70702";"2001##00329869";"Piso";"81600";"0";
"00330364";"SAREB";"Lleida";"Torrefarrera";"Catalunya";"2";"25123";"70339";"2001##00330364";"Piso";"100800";"0";
"00317548";"SAREB";"Barcelona";"Santa";"SANT JOAQUIM";"141";"8922";"51465";"2001##00317548";"Piso";"104200";"0";
"00334371";"SAREB";"Granada";"Huescar";"NUESTRA SEÑORA DE LA CONSOLACION";"4";"18830";"61360";"2001##00334371";"Piso";"121300";"0";
"00320040";"SAREB";"Madrid";"Madrid";"GABRIEL GOMEZ";"12";"28044";"55937";"2001##00320040";"Piso";"82000";"0";
"00334378";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS (CALAS DE MALLORCA)";"167";"7689";"61355";"2001##00334378";"Piso";"143300";"0";
"00327583";"SAREB";"Baleares";"Palma";"JORGE SEPULVEDA";"3";"7010";"61356";"2001##00327583";"Piso";"209000";"0";
"00320858";"SAREB";"Barcelona";"Santa";"NURIA";"18";"8923";"50477";"2001##00320858";"Piso";"91900";"0";
"00316310";"SAREB";"Málaga";"Ojen";"FRANKFURT";"11";"29610";"52229";"2001##00316310";"Casa";"178500";"0";
"00319351";"SAREB";"Barcelona";"Centelles";"GENERALITAT";"1";"8540";"52249";"2001##00319351";"Piso";"133400";"0";
"00333117";"SAREB";"Valencia";"Leliana";"Mayor";"3";"46183";"70722";"2001##00333117";"Piso";"96600";"0";
"00316180";"SAREB";"Barcelona";"Llica";"AMADEU VIVES";"42";"8186";"52072";"2001##00316180";"Casa";"137100";"0";
"00316510";"SAREB";"Alicante";"Aigües";"DEL PLA";"75";"3569";"68878";"2001##00316510";"Casa";"99900";"0";
"00327370";"SAREB";"Barcelona";"Vilanova";"LLEO";"4";"8800";"70306";"2001##00327370";"Piso";"83400";"0";
"00316681";"SAREB";"Lleida";"La";"MAJOR";"17";"25513";"56610";"2001##00316681";"Casa";"162000";"0";
"00333545";"SAREB";"Madrid";"Madrid";"SAN ROMUALDO";"0026";"28037";"76734";"2001##00333545";"Local";"230900";"0";
"00316647";"SAREB";"Valencia";"Alberic";"SAN CRISTOBAL, PARC. 550";"0";"46260";"68429";"2001##00316647";"Casa";"142600";"0";
"00322103";"SAREB";"Murcia";"Murcia";"GALICIA";"14";"30002";"50607";"2001##00322103";"Piso";"65300";"0";
"00321055";"SAREB";"Barcelona";"El";"LLUIS COMPANYS";"24";"8754";"50188";"2001##00321055";"Casa";"130000";"0";
"00319637";"SAREB";"Barcelona";"Sant";"BAIX MONTSENY";"2";"8396";"87338";"2001##00319637";"Piso";"113200";"0";
"00339787";"SAREB";"Lleida";"Almacelles";"Cl Baro d&amp;apos;Esponella";"15";"25100";"118935";"2001##00339787";"Piso";"58700";"0";
"00328774";"SAREB";"Girona";"Salt";"Angel Guimera";"146";"17190";"70712";"2001##00328774";"Piso";"89600";"0";
"00334446";"SAREB";"Barcelona";"Terrassa";"FRANCESC LAYRET";"9";"8224";"70361";"2001##00334446";"Piso";"113900";"0";
"00329338";"SAREB";"Tarragona";"La";"GENERALITAT";"24";"43717";"70686";"2001##00329338";"Piso";"135000";"0";
"00327937";"SAREB";"Tarragona";"La";"GENERALITAT";"24";"43717";"70709";"2001##00327937";"Piso";"99600";"0";
"00329779";"SAREB";"Murcia";"San";"MOSCU";"0029";"30730";"61349";"2001##00329779";"Piso";"247500";"0";
"00329324";"SAREB";"Madrid";"Mejorada";"PINTOR FRANCISCO DE GOYA";"38";"28840";"61346";"2001##00329324";"Piso";"117200";"0";
"00318878";"SAREB";"Madrid";"Madrid";"MIGUEL DE LA IGLESIA";"1";"28027";"54477";"2001##00318878";"Piso";"161100";"0";
"00300831";"SAREB";"Salamanca";"Salamanca";"NOBEL";"9";"37008";"80498";"2001##00300831";"Nave";"594700";"0";
"00320073";"SAREB";"Navarra";"Burlada";"SAN MIGUEL";"8";"31600";"54491";"2001##00320073";"Piso";"76000";"0";
"00318245";"SAREB";"Tarragona";"El";"CASTELLERS";"12";"43700";"51764";"2001##00318245";"Piso";"87700";"0";
"00328236";"SAREB";"Baleares";"Palma";"DESP.19 CAMI DELS REIS SOLAR 3 3º";"0003";"7011";"61344";"2001##00328236";"Oficina";"161600";"0";
"00317776";"SAREB";"Barcelona";"Manresa";"SABADELL";"52";"8240";"51475";"2001##00317776";"Piso";"84900";"0";
"00327668";"SAREB";"Baleares";"Sa";"RONDA ESTE";"S/N";"7420";"61114";"2001##00327668";"Garaje";"12700";"0";
"00321144";"SAREB";"Barcelona";"Vilanova";"JOAN BAPTISTA PIRELLI - PL. MEDITERRANIA 5";"3";"8800";"52988";"2001##00321144";"Piso";"239800";"0";
"00316804";"SAREB";"Huelva";"Huelva";"CAMARADA LOPEZ LUQUE - LA FLORIDA";"3";"21007";"93623";"2001##00316804";"Local";"142200";"0";
"00316354";"SAREB";"Valencia";"La";"VALENCIANOS";"7";"46185";"59753";"2001##00316354";"Casa";"137100";"0";
"00316313";"SAREB";"Lleida";"Alpicat";"LA VINYA";"36";"25110";"53147";"2001##00316313";"Casa";"207700";"0";
"00319058";"SAREB";"Zaragoza";"Zaragoza";"MADRID";"176";"50017";"54364";"2001##00319058";"Piso";"88900";"0";
"00300405";"SAREB";"Sevilla";"Sevilla";"FERIA";"111";"41002";"59602";"2001##00300405";"Local";"0";"1035";
"00316886";"SAREB";"Lleida";"Cervera";"PUNTA DEL BIEL";"7";"25200";"118444";"2001##00316886";"Local";"36200";"0";
"00339786";"SAREB";"Lleida";"Almacelles";"Cl Baro d&amp;apos;Esponella";"15";"25100";"119452";"2001##00339786";"Piso";"53200";"0";
"00319656";"SAREB";"Barcelona";"Terrassa";"JOAN D&amp;apos;AUSTRIA";"20";"8225";"52363";"2001##00319656";"Piso";"112700";"0";
"00339605";"SAREB";"Burgos";"Villagonzalo";"CL CODO";"1";"9195";"98911";"2001##00339605";"Casa";"236000";"0";
"00335844";"SAREB";"Baleares";"Ciutadella";"ROSARIO";"118";"7760";"61117";"2001##00335844";"Local";"572100";"0";
"00317312";"SAREB";"Barcelona";"Vic";"CARRASCO I FORMIGUERA";"3";"8500";"52092";"2001##00317312";"Piso";"213500";"0";
"00318529";"SAREB";"Barcelona";"Barcelona";"MIREIA";"52";"8033";"54443";"2001##00318529";"Piso";"112900";"0";
"00332519";"SAREB";"Barcelona";"Sabadell";"MONCAYO";"2";"8207";"103564";"2001##00332519";"Piso";"125000";"0";
"00317876";"SAREB";"Barcelona";"Mataro";"MARE DE DEU DE LA CISA";"53";"8303";"87981";"2001##00317876";"Piso";"108700";"0";
"00318285";"SAREB";"Barcelona";"Barcelona";"FORADADA";"43";"8033";"51624";"2001##00318285";"Piso";"86000";"0";
"00333488";"SAREB";"Barcelona";"Badalona";"Pintor Rosales";"23";"8913";"61320";"2001##00333488";"Local";"103500";"0";
"00337072";"SAREB";"Zaragoza";"Magallon";"Goya 32 (local planta baja";"?";"50520";"101677";"2001##00337072";"Local";"97300";"0";
"00322102";"SAREB";"Barcelona";"Palleja";"JOAN MOLINS PARERA";"19";"8780";"53000";"2001##00322102";"Piso";"138500";"0";
"00316934";"SAREB";"Sevilla";"Ecija";"DEHESA DE LAS YEGUAS";"30";"41409";"96779";"2001##00316934";"Nave";"702600";"0";
"00318339";"SAREB";"Barcelona";"Terrassa";"SANT DAMIA";"257";"8222";"88267";"2001##00318339";"Piso";"67500";"0";
"00328679";"SAREB";"Barcelona";"Pineda";"MEDITERRANEO";"55";"8397";"65633";"2001##00328679";"Piso";"84500";"0";
"00321143";"SAREB";"Barcelona";"Sant";"EDISON";"60";"8812";"54230";"2001##00321143";"Piso";"97200";"0";
"00318582";"SAREB";"Barcelona";"Terrassa";"JOAQUIM COSTA";"120";"8222";"50198";"2001##00318582";"Piso";"102800";"0";
"00319018";"SAREB";"Barcelona";"Mataro";"SANTIAGO RUSIÑOL";"20";"8304";"52789";"2001##00319018";"Piso";"101600";"0";
"00318968";"SAREB";"Barcelona";"Terrassa";"AMPLE";"310";"8226";"54439";"2001##00318968";"Piso";"72300";"0";
"00320387";"SAREB";"Barcelona";"Arenys";"XIFRE";"15";"8350";"56060";"2001##00320387";"Duplex";"155900";"0";
"00331621";"SAREB";"Jaén";"Ubeda";"SABIOTE,";"km";"23400";"61319";"2001##00331621";"Nave";"426200";"0";
"00320135";"SAREB";"Barcelona";"Terrassa";"COLOM";"211";"8223";"103820";"2001##00320135";"Piso";"182300";"0";
"00318687";"SAREB";"Barcelona";"Badalona";"PEDRO ANTONIO DE ALARCON";"12";"8917";"52110";"2001##00318687";"Piso";"116400";"0";
"00320500";"SAREB";"Barcelona";"Terrassa";"AZORIN";"6";"8223";"51749";"2001##00320500";"Piso";"85600";"0";
"00318109";"SAREB";"Barcelona";"Sabadell";"LA PALMA";"47";"8205";"56428";"2001##00318109";"Piso";"109600";"0";
"00320107";"SAREB";"Barcelona";"Pineda";"DIPUTACIO";"9";"8397";"52795";"2001##00320107";"Piso";"94600";"0";
"00316258";"SAREB";"Castellón";"Oropesa";"BENICASIM - URB. EL BALCO";"52";"12594";"55533";"2001##00316258";"Casa";"482100";"0";
"00320112";"SAREB";"Barcelona";"Badalona";"FELIP II";"7";"8917";"51684";"2001##00320112";"Piso";"99800";"0";
"00320703";"SAREB";"Barcelona";"Esplugues";"PUBILLA CASES";"39";"8950";"55432";"2001##00320703";"Piso";"101700";"0";
"00319715";"SAREB";"Barcelona";"Badalona";"MIQUEL DEL PRAT";"17";"8914";"52562";"2001##00319715";"Piso";"75300";"0";
"00300435";"SAREB";"Badajoz";"Llerena";"SORAPAN DE RIEROS";"S/N";"6900";"47961";"2001##00300435";"Local";"215900";"0";
"00317019";"SAREB";"Barcelona";"Odena";"SANT MIQUEL";"7";"8711";"69500";"2001##00317019";"Garaje";"8800";"0";
"00316755";"SAREB";"Barcelona";"Cardedeu";"MALLORCA";"26";"8440";"51337";"2001##00316755";"Local";"142800";"0";
"00333541";"SAREB";"Girona";"Salt";"PIUS XII";"2";"17190";"70813";"2001##00333541";"Piso";"73100";"0";
"00300404";"SAREB";"Sevilla";"Sevilla";"ALFARERÍA";"123";"41010";"47888";"2001##00300404";"Local";"261200";"0";
"00316956";"SAREB";"Barcelona";"Masquefa";"JOAN MIRO";"25";"8783";"56875";"2001##00316956";"Garaje";"9300";"0";
"00316811";"SAREB";"Girona";"Platja";"ESGLESIA";"68";"17250";"89152";"2001##00316811";"Local";"193300";"0";
"00316845";"SAREB";"Barcelona";"Viladecans";"BERTRAN I MUSITU";"63";"8840";"84467";"2001##00316845";"Local";"210500";"0";
"00335579";"SAREB";"Murcia";"Archena";"ESTOCOLMO";"6";"30600";"61940";"2001##00335579";"Piso";"180400";"0";
"00316872";"SAREB";"Córdoba";"La";"INGENIERO CASIMIRO ISABA";"8";"14100";"88462";"2001##00316872";"Local";"99200";"0";
"00331461";"SAREB";"Tarragona";"Perafort";"NOU";"66";"43152";"65326";"2001##00331461";"Casa";"192100";"0";
"00316764";"SAREB";"Madrid";"Arganda";"ADOLFO MARSILLACH";"4";"28500";"54913";"2001##00316764";"Local";"0";"308";
"00330712";"SAREB";"Murcia";"Archena";"virgen de la milagrosa";"7";"30600";"61681";"2001##00330712";"Piso";"48300";"0";
"00334602";"SAREB";"Barcelona";"Sabadell";"DE TERRASSA";"521";"8205";"65336";"2001##00334602";"Local";"1206200";"0";
"00300873";"SAREB";"Zaragoza";"Zaragoza";"JOAQUIN GUIRAL";"2-4";"50013";"71394";"2001##00300873";"Local";"144500";"0";
"00328932";"SAREB";"Murcia";"Archena";"JUEZ GARCIA VIZCAINO";"16";"30600";"63988";"2001##00328932";"Garaje";"6200";"0";
"00300445";"SAREB";"Sevilla";"Alcala";"JUAN MOYA GARCIA";"8";"41500";"48010";"2001##00300445";"Local";"155200";"0";
"00330042";"SAREB";"Murcia";"Archena";"Virgen Milagrosa";"7";"30600";"63765";"2001##00330042";"Garaje";"6800";"0";
"00300877";"SAREB";"Zaragoza";"Zaragoza";"MIGUEL SERVET";"115";"50013";"88574";"2001##00300877";"Local";"568400";"0";
"00328889";"SAREB";"Murcia";"Archena";"Virgen Milagrosa";"7";"30600";"64773";"2001##00328889";"Piso";"49300";"0";
"00316464";"SAREB";"Lleida";"Linyola";"FORMIGUERA";"15";"25240";"88826";"2001##00316464";"Casa";"63100";"0";
"00329313";"SAREB";"Murcia";"Archena";"ESTOCOLMO";"3";"30600";"62810";"2001##00329313";"Trastero";"1000";"0";
"00316810";"SAREB";"Barcelona";"Sant";"CAN CALDES";"22";"8173";"78568";"2001##00316810";"Local";"142600";"0";
"00321645";"SAREB";"Barcelona";"Torello";"PROGRES";"85";"8570";"55640";"2001##00321645";"Piso";"81200";"0";
"00327942";"SAREB";"Baleares";"Manacor";"CALA DOMINGOS";"167";"7689";"65343";"2001##00327942";"Piso";"140400";"0";
"00319639";"SAREB";"Barcelona";"Torello";"RAFAEL CASANOVA";"40";"8570";"54400";"2001##00319639";"Piso";"89400";"0";
"00330495";"SAREB";"Baleares";"Palma";"CAMI DELS REIS";"3";"7011";"65361";"2001##00330495";"Oficina";"145300";"0";
"00321769";"SAREB";"Barcelona";"Moia";"SANT SEBASTIA";"6";"8180";"69610";"2001##00321769";"Piso";"77800";"0";
"00317525";"SAREB";"Barcelona";"Badalona";"PAU PIFERRER";"125";"8914";"54084";"2001##00317525";"Piso";"81900";"0";
"00321267";"SAREB";"Barcelona";"Esparreguera";"DE CAN COMELLES";"9";"8292";"56173";"2001##00321267";"Piso";"132300";"0";
"00317087";"SAREB";"Almería";"Roquetas";"SANTA MONICA";"97";"4720";"67717";"2001##00317087";"Garaje";"6300";"0";
"00316873";"SAREB";"Girona";"Salt";"MAJOR";"123";"17190";"92731";"2001##00316873";"Local";"80000";"0";
"00317885";"SAREB";"Barcelona";"Canovelles";"VERGE DE MONTSERRAT";"14";"8420";"69740";"2001##00317885";"Piso";"102900";"0";
"00319755";"SAREB";"Navarra";"Pamplona/Iruña";"BERNARDINO TIRAPU";"23";"31014";"75786";"2001##00319755";"Piso";"137200";"0";
"00321768";"SAREB";"Barcelona";"Moia";"SANT SEBASTIA";"6";"8180";"69609";"2001##00321768";"Piso";"88100";"0";
"00329300";"SAREB";"Tarragona";"Sant";"MARQUES DE VALLTERRA";"88";"43540";"70767";"2001##00329300";"Piso";"76600";"0";
"00331818";"SAREB";"Baleares";"Felanitx";"MAJOR";"70";"7200";"65392";"2001##00331818";"Piso";"119700";"0";
"00331888";"SAREB";"Girona";"Castello";"PUIGMAL F1";"17";"17487";"114941";"2001##00331888";"Casa";"278900";"0";
"00335831";"SAREB";"Tarragona";"Montroig/Mont";"CASALOT";"27";"43892";"65378";"2001##00335831";"Chalet";"90700";"0";
"00316770";"SAREB";"Madrid";"Parla";"ALFONSO XIII";"30";"28980";"72850";"2001##00316770";"Local";"166100";"0";
"00317812";"SAREB";"Barcelona";"Badalona";"CARLES I";"43";"8917";"54684";"2001##00317812";"Piso";"114000";"0";
"00321381";"SAREB";"Madrid";"Torrejon";"SALAMANCA";"5";"28850";"56292";"2001##00321381";"Piso";"70700";"0";
"00321149";"SAREB";"Navarra";"Burlada";"SAN SALVADOR";"2";"31600";"55242";"2001##00321149";"Piso";"72000";"0";
"00317905";"SAREB";"Barcelona";"Terrassa";"FRANCISCO DE VITORIA";"35";"8225";"71208";"2001##00317905";"Piso";"87200";"0";
"00327945";"SAREB";"Baleares";"Selva";"ESCORCA";"29";"7313";"65369";"2001##00327945";"Piso";"205000";"0";
"00321680";"SAREB";"Navarra";"Noain";"REAL";"63";"31110";"54702";"2001##00321680";"Piso";"80700";"0";
"00318728";"SAREB";"Barcelona";"Santa";"LA PAU";"5";"8923";"50937";"2001##00318728";"Piso";"81900";"0";
"00301565";"SAREB";"Teruel";"Sarrion";"Javalambre";"R4-R5";"44460";"70554";"2001##00301565";"Piso";"73800";"0";
"00301426";"SAREB";"Zaragoza";"Puebla";"CONSTITUCION";"10-11";"50171";"47898";"2001##00301426";"Piso";"115100";"0";
"00321795";"SAREB";"Tarragona";"La";"JOAN MARAGALL";"11";"43140";"56849";"2001##00321795";"Piso";"89600";"0";
"00316779";"SAREB";"Barcelona";"Castelldefels";"IGLESIA";"104";"8860";"51218";"2001##00316779";"Local";"331700";"0";
"00318894";"SAREB";"Barcelona";"Badalona";"ALFONS XIII";"438";"8914";"53766";"2001##00318894";"Piso";"96400";"0";
"00301556";"SAREB";"Teruel";"Sarrion";"Javalambre";"R4-R5";"44460";"70506";"2001##00301556";"Piso";"73800";"0";
"00332198";"SAREB";"Tarragona";"L'Arboc";"DOCTOR JOSÉ VIVES MAÑE";"0003";"43720";"65406";"2001##00332198";"Local";"317400";"0";
"00332279";"SAREB";"Girona";"Salt";"Major";"152";"17190";"71137";"2001##00332279";"Piso";"148800";"0";
"00320180";"SAREB";"Barcelona";"Santa";"MASSANET";"24";"8923";"106470";"2001##00320180";"Piso";"100700";"0";
"00331066";"SAREB";"Tarragona";"Sant";"DOSITEO ANDRES";"23-25";"43540";"70903";"2001##00331066";"Piso";"70600";"0";
"00316587";"SAREB";"Barcelona";"Castellet";"GARROFERS";"1";"8729";"98145";"2001##00316587";"Casa";"149500";"0";
"00322544";"SAREB";"Tarragona";"Montroig/Mont";"LONDRES";"7";"43892";"98784";"2001##00322544";"Apartamento";"93600";"0";
"00316383";"SAREB";"Tarragona";"Tortosa";"OLIVER";"1";"43500";"56207";"2001##00316383";"Casa";"106700";"0";
"00321646";"SAREB";"Barcelona";"Torello";"PROGRES";"85";"8570";"54314";"2001##00321646";"Piso";"83800";"0";
"00320798";"SAREB";"Barcelona";"L'Hospitalet";"ROSELLO";"103";"8903";"54972";"2001##00320798";"Piso";"97600";"0";
"00320294";"SAREB";"Barcelona";"Santa";"PAU CLARIS";"50";"8923";"87478";"2001##00320294";"Piso";"84300";"0";
"00316220";"SAREB";"Barcelona";"Terrassa";"SEGOVIA";"19";"8227";"50834";"2001##00316220";"Casa";"75100";"0";
"00318694";"SAREB";"Tarragona";"Reus";"JOSEP MARIA PROUS I VILA";"5";"43205";"55201";"2001##00318694";"Piso";"105300";"0";
"00319725";"SAREB";"Barcelona";"Badalona";"SANT JOAN DE LA CREU";"147";"8917";"53050";"2001##00319725";"Piso";"76200";"0";
"00316793";"SAREB";"Barcelona";"Vilanova";"JOAN LLAVERIAS";"13";"8800";"87708";"2001##00316793";"Local";"112900";"0";
"00316168";"SAREB";"Tarragona";"El";"GEMINIS";"29";"43700";"53288";"2001##00316168";"Casa";"234700";"0";
"00316491";"SAREB";"Castellón";"Vinaros";"PILAR";"160";"12500";"114485";"2001##00316491";"Piso";"93100";"0";
